piid,agency,vendor,value,description_doge,fpds_status,fpds_link,deleted_date,savings,award_agency,award_procurement_id,award_modification_num,ref_idv_agency,ref_idv_procurement_id,ref_idv_modification_num,date_signed,date_effective,date_complete,date_ult_complete_est,date_solicitation,amount_obligated,amount_obligated_total,amount_base_exercised_options,amount_base_exercised_options_total,amount_ultimate,amount_ultimate_total,entity_id,entity_name,entity_dba,cage_code,entity_street,entity_street_2,entity_city,entity_state,entity_zip,entity_county,entity_county_disp,entity_phone,entity_fax,entity_congressional_district,product_service_code,product_service_desc,principal_naics_code,principal_naics_desc,performance_state,performance_location,performance_country,performance_county,performance_city,performance_congressional_district,performance_zip,performance_zip_ext,requirement_desc,dt_scrape
140L0624F0180,Department of the Interior,WSP USA Solutions Inc,229947.0,NOC - NEPA Services – Preparation of a Land Health Assessment (LHE) and National Environmental Policy Act (NEPA) documents.,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1422&PIID=140L0624F0180&modNumber=P00002&idvAgencyID=&idvPIID=140L0623A0014&contractType=AWARD,2/26/2025,0.0,1422,140L0624F0180,P00002,1422,140L0623A0014,0,07/21/2025,09/13/2024,09/12/2026,09/12/2026,08/14/2024,0.0,229947.0,0.0,229947.0,0.0,229947.0,GLHZFFJJZ8G2,WSP USA SOLUTIONS INC.,,7NNK1,1250 23RD ST NW,,WASHINGTON,DC,200371164,USA,UNITED STATES,(202) 303-2613,,DISTRICT OF COLUMBIA 98,B510,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,541620.0,ENVIRONMENTAL CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20037,1164.0,,2025-07-26-2033
140L6424F0016,Department of the Interior,Marstel-Day LLC,159570.37,AZ - Vegetation EA for Phoenix District,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1422&PIID=140L6424F0016&modNumber=P00002&idvAgencyID=&idvPIID=140L0623A0018&contractType=AWARD,2/26/2025,0.0,1422,140L6424F0016,P00002,1422,140L0623A0018,0,07/01/2025,08/09/2024,02/11/2026,02/11/2026,07/25/2024,0.0,159570.37,0.0,159570.37,0.0,159570.37,C15ZAGUWMNK7,"MARSTEL-DAY, LLC",,1WA73,10708 BALLANTRAYE DR,STE 208,FREDERICKSBURG,VA,224074701,USA,UNITED STATES,(703) 839-5513,,VIRGINIA 07,F999,OTHER ENVIRONMENTAL SERVICES,541620.0,ENVIRONMENTAL CONSULTING SERVICES,AZ,,USA,MARICOPA,PHOENIX,,85022,3138.0,,2025-07-26-2033
140M0122F0036,Department of the Interior,National Academy of Sciences,100000.0,Increasing DEIA and Justice in the US Ocean Studies Community,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1435&PIID=140M0122F0036&modNumber=P00003&idvAgencyID=&idvPIID=140M0119D0001&contractType=AWARD,2/26/2025,0.0,1435,140M0122F0036,P00003,1435,140M0119D0001,0,07/01/2025,08/16/2022,04/01/2025,04/01/2025,,0.0,100000.0,0.0,100000.0,0.0,100000.0,PKFJZHG2MLG9,NATIONAL ACADEMY OF SCIENCES,,1D969,2101 CONSTITUTION AVE NW,,WASHINGTON,DC,204180007,USA,UNITED STATES,(202) 334-2254,(202) 334-2797,DISTRICT OF COLUMBIA 98,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541690.0,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20418,7.0,,2025-07-26-2033
36C10X23F0089,Department of Veterans Affairs,"CRUX FIRM LLC, THE",48851800.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X23F0089&modNumber=P00005&idvAgencyID=&idvPIID=36C10X23A0023&contractType=AWARD,2/26/2025,28671080.0,3600,36C10X23F0089,P00005,3600,36C10X23A0023,P00002,07/01/2025,09/26/2023,02/25/2025,02/25/2025,08/25/2023,-5990560.77,14190159.23,-5990560.77,14190159.23,-5990560.77,42861239.23,YC33X7BL2AN9,"CRUX FIRM LLC, THE",,8C5Q5,1200 G ST NW,STE 800,WASHINGTON,DC,200056705,USA,UNITED STATES,(812) 219-6292,,DISTRICT OF COLUMBIA 98,U009,EDUCATION/TRAINING- GENERAL,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20001,1.0,,2025-07-26-2033
140L1223F0024,Department of the Interior,Aspen Environment,209456.5,"CA - Conduct a geothermal lease sale (Lease Sale) in Imperial County, California",Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1422&PIID=140L1223F0024&modNumber=P00006&idvAgencyID=&idvPIID=47QRAA22D00EH&contractType=AWARD,2/26/2025,0.0,1422,140L1223F0024,P00006,4732,47QRAA22D00EH,PA0002,05/01/2025,06/21/2023,06/30/2025,06/30/2025,04/14/2023,0.0,209456.5,0.0,209456.5,0.0,209456.5,V5ZLCTAWJM28,ASPEN ENVIRONMENTAL GROUP,,04SJ9,5020 CHESEBRO RD,STE 200,AGOURA HILLS,CA,913012285,USA,UNITED STATES,(818) 338-6747,(818) 597-8001,CALIFORNIA 26,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541620.0,ENVIRONMENTAL CONSULTING SERVICES,CA,,USA,IMPERIAL,EL CENTRO,,92243,1252.0,,2025-07-26-2033
73351022F0044,Small Business Administration,"Williams, Adley & Co",914151.0,"SBA is seeking support for its oversight, compliance, and reporting activities for programs and funds received under the CARES Act. This task is seeking support for the Monitoring, Auditing, and Closeout (MAC) component of post-award management which includes compliance, oversight, and reporting.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7300&PIID=73351022F0044&modNumber=P00009&idvAgencyID=&idvPIID=73351020A0013&contractType=AWARD,2/26/2025,225070.0,7300,73351022F0044,P00009,7300,73351020A0013,P00003,07/14/2025,03/30/2022,03/29/2025,03/29/2025,02/14/2022,-473014.64,202207.8,-473014.64,202207.8,-473014.64,441136.46,SMRMCY16TLL8,"WILLIAMS, ADLEY & COMPANY - DC, LLP",,1ZFQ9,"1030 15TH STREET, NW, SUITE 350 WEST",,WASHINGTON,DC,200055945,USA,UNITED STATES,(202) 371-1397,(202) 371-9161,DISTRICT OF COLUMBIA 98,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541211.0,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20005,5945.0,,2025-07-26-2033
73351022F0034,Small Business Administration,"Williams, Adley & Co",731172.0,Shuttered Venue Operators Grant (SVOG) auditing services in support of the Office of Disaster Assistance (ODA).,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7300&PIID=73351022F0034&modNumber=P00009&idvAgencyID=&idvPIID=73351020A0013&contractType=AWARD,2/26/2025,191692.0,7300,73351022F0034,P00009,7300,73351020A0013,P00003,07/16/2025,03/17/2022,03/16/2025,03/16/2025,01/19/2022,-352534.69,222542.23,-352534.69,222542.23,-352534.69,378637.14,SMRMCY16TLL8,"WILLIAMS, ADLEY & COMPANY - DC, LLP",,1ZFQ9,"1030 15TH STREET, NW, SUITE 350 WEST",,WASHINGTON,DC,200055945,USA,UNITED STATES,(202) 371-1397,(202) 371-9161,DISTRICT OF COLUMBIA 98,R704,SUPPORT- MANAGEMENT: AUDITING,541211.0,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,VA,,USA,ARLINGTON,ARLINGTON,,22201,3765.0,,2025-07-26-2033
73351024F0056,Small Business Administration,"TRUENORTH, LLC",686039.0,COVID / EIDL Credit Scores,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7300&PIID=73351024F0056&modNumber=P00003&idvAgencyID=&idvPIID=73351021A0017&contractType=AWARD,2/26/2025,331523.84,7300,73351024F0056,P00003,7300,73351021A0017,P00002,06/12/2025,09/30/2024,06/12/2025,06/12/2025,06/11/2024,0.0,686039.41,0.0,686039.41,0.0,686039.41,J24MW8EKHC15,"TRUENORTH, LLC",,5JN13,"9711 WASHINGTONIAN BLVD, SUITE 550",,GAITHERSBURG,MD,208785789,USA,UNITED STATES,(443) 528-9691,,MARYLAND 06,B547,SPECIAL STUDIES/ANALYSIS- ACCOUNTING/FINANCIAL MANAGEMENT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MD,,USA,MONTGOMERY,GAITHERSBURG,,20878,5789.0,,2025-07-26-2033
75R60225F80006,Department of Health and Human Services,"WESTAT, INC.",5576945.0,Management & Advisory Services,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7526&PIID=75R60225F80006&modNumber=P00005&idvAgencyID=&idvPIID=GS00F009DA&contractType=AWARD,2/26/2025,5576945.0,7526,75R60225F80006,P00005,4732,GS00F009DA,PS0008,07/21/2025,11/15/2024,02/25/2025,11/14/2028,08/14/2024,-5383121.47,193823.53,-5383121.47,193823.53,-5383121.47,193823.53,NVUWAFWQ57S5,"WESTAT, INC.",,1D075,1600 RESEARCH BLVD,,ROCKVILLE,MD,208503129,USA,UNITED STATES,(301) 251-1500,(301) 738-3500,MARYLAND 08,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MD,,USA,MONTGOMERY,ROCKVILLE,,20852,1851.0,,2025-07-26-2033
36C10F23F0036,Department of Veterans Affairs,REEFPOINT GROUP LLC,41295152.54,"PROGRAM MANAGEMENT SUPPORT SERVICES FOR OCFM 425 I STREET, NW WASHINGTON, DC.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10F23F0036&modNumber=P00007&idvAgencyID=&idvPIID=GS10F011BA&contractType=AWARD,2/26/2025,25630156.36,3600,36C10F23F0036,P00007,4732,GS10F011BA,PA0027,07/14/2025,10/07/2023,02/25/2025,02/25/2025,08/22/2023,-4405663.36,11259332.82,-4405663.36,11259332.82,-30035819.72,11259332.82,SJ7DG9KSK4U5,REEFPOINT GROUP LLC,,51D82,2 COMPROMISE ST,,ANNAPOLIS,MD,214011819,USA,UNITED STATES,(443) 871-9191,(443) 458-0180,MARYLAND 03,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20001,2924.0,,2025-07-26-2033
140P2122F0103,Department of the Interior,"Siteimprove, Inc",70843.85,Wed and PDF Accessibility Scanning,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P2122F0103&modNumber=P00003&idvAgencyID=&idvPIID=GS35F036CA&contractType=AWARD,2/26/2025,28337.54,1443,140P2122F0103,P00003,4732,GS35F036CA,PS0048,07/18/2025,06/29/2022,08/08/2026,08/08/2027,,14168.77,56675.08,14168.77,56675.08,0.0,70843.85,NFJMDNM8YQN9,"SITEIMPROVE, INC.",,5M7D3,7807 CREEKRIDGE CIR,,BLOOMINGTON,MN,554392609,USA,UNITED STATES,(612) 259-0629,(800) 409-5612,MINNESOTA 03,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),518210.0,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",MN,,USA,HENNEPIN,MINNEAPOLIS,,55439,2609.0,,2025-07-26-2033
140P6024P0044,Department of the Interior,History Associates Inc.,88833.0,"Provide strategies for interpretation that promote diversity, inclusivity, accessibility, and engagement with underserved audiences",Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1443&PIID=140P6024P0044&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,2/26/2025,0.0,1443,140P6024P0044,P00001,,,,02/19/2025,09/13/2024,07/23/2025,07/23/2025,08/01/2024,0.0,88833.0,0.0,88833.0,0.0,88833.0,CH3HA2SFHSL8,HISTORY ASSOCIATES INCORPORATED,,9Y474,7361 CALHOUN PL STE 310,,DERWOOD,MD,208552777,USA,UNITED STATES,(301) 279-9697,,MARYLAND 08,R499,SUPPORT- PROFESSIONAL: OTHER,541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,MN,,USA,RAMSEY,SAINT PAUL,,55101,1239.0,,2025-07-26-2033
12FPC424F0093,Department of Agriculture,PEMBROKE PARTNERS LLC,1135485.0,CALL ORDER 3 - FSA BUSINESS MANAGEMENT SUPPORT SERVICES FOR OFFICE OF THE ADMINISTRATOR & DAFP,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=12D0&PIID=12FPC424F0093&modNumber=P00002&idvAgencyID=&idvPIID=12FPC424A0010&contractType=AWARD,2/25/2025,0.0,12D0,12FPC424F0093,P00002,12D0,12FPC424A0010,P00002,07/03/2025,09/05/2024,02/24/2025,02/24/2025,07/29/2024,-408996.9,726488.1,-408996.9,726488.1,-408996.9,726488.1,QATKWET93MM8,PEMBROKE PARTNERS LLC,,6ZUD7,8731 ARLEY DR,,SPRINGFIELD,VA,221531514,USA,UNITED STATES,(703) 745-5503,,VIRGINIA 11,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,SPRINGFIELD,,22153,1514.0,,2025-07-26-2033
140FS324P0132,Department of the Interior,TURTLE SURVIVAL ALLIANCE FOUNDATION,163131.38,VA-DIV OF INTRNTL CONSERV TURTLE WORKSHO,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1448&PIID=140FS324P0132&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,2/25/2025,31136.38,1448,140FS324P0132,P00001,,,,07/16/2025,02/28/2024,06/01/2025,06/01/2025,02/27/2024,-31136.38,131995.0,-31136.38,131995.0,-31136.38,131995.0,V75XCJBACMJ3,TURTLE SURVIVAL ALLIANCE FOUNDATION,,6EDZ3,1989 COLONIAL PKWY,,FT WORTH,TX,761106640,USA,UNITED STATES,(843) 724-9763,(843) 724-9786,TEXAS 12,R612,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL,813312.0,"ENVIRONMENT, CONSERVATION AND WILDLIFE ORGANIZATIONS",VA,,USA,FAIRFAX,FALLS CHURCH,,22041,3803.0,,2025-07-26-2033
140R1021P0013,Department of the Interior,HIGH COUNTRY WEED CONTROL LLC,128695.0,AWARD OF SNAKE RIVER AREA OFFICE NOXIOUS WEED CONTROL MINIDOKA DAM AND AMERICAN FALLS DAM,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1425&PIID=140R1021P0013&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=AWARD,2/25/2025,25739.0,1425,140R1021P0013,P00005,,,,07/10/2025,04/06/2021,03/31/2025,03/31/2026,03/02/2021,0.0,102956.0,0.0,102956.0,0.0,128695.0,ZGH6QWKLNMJ4,HIGH COUNTRY WEED CONTROL LLC,,81VQ5,857 E 58 S,,DECLO,ID,833236084,USA,UNITED STATES,(208) 431-2334,,IDAHO 02,F105,ENVIRONMENTAL SYSTEMS PROTECTION- PESTICIDES SUPPORT,561730.0,LANDSCAPING SERVICES,ID,,USA,POWER,AMERICAN FALLS,,83211,230.0,,2025-07-26-2033
75N95024F00126,Department of Health and Human Services,Kelly Services,1037236.03,"Scientific, Administrative, Operational Resources (SOAR)",EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95024F00126&modNumber=P00008&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,2/24/2025,207447.21,7529,75N95024F00126,P00008,7529,75N95021D00012,0,07/23/2025,07/07/2021,06/21/2026,07/28/2026,07/29/2024,210421.75,11630865.1,210421.75,11630865.1,210421.75,11630865.1,Y3FCQR7FW2E1,"KELLY SERVICES, INC.",,9B025,999 W BIG BEAVER RD,,TROY,MI,480844716,USA,UNITED STATES,(559) 967-6148,,MICHIGAN 11,R499,SUPPORT- PROFESSIONAL: OTHER,541690.0,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,MI,,USA,OAKLAND,TROY,,48084,4716.0,,2025-07-26-2033
75N95024F00100,Department of Health and Human Services,"KELLY SERVICES, INC.",1083622.4,"Scientific, Administrative, Operational Resources (SOAR) : TO is unoccupied and will be closed",EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95024F00100&modNumber=P00003&idvAgencyID=&idvPIID=75N95021D00012&contractType=AWARD,2/24/2025,812716.8,7529,75N95024F00100,P00003,7529,75N95021D00012,0,07/03/2025,07/07/2021,04/12/2026,04/12/2026,05/22/2024,97554.16,1823104.16,97554.16,1823104.16,97554.16,1823104.16,Y3FCQR7FW2E1,"KELLY SERVICES, INC.",,9B025,999 W BIG BEAVER RD,,TROY,MI,480844716,USA,UNITED STATES,(559) 967-6148,,MICHIGAN 11,R499,SUPPORT- PROFESSIONAL: OTHER,541690.0,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,MI,,USA,OAKLAND,TROY,,48084,4716.0,,2025-07-26-2033
77344421P0011,International Assistance Programs,LEADERSHIP CONNECT,124995.0,Leadership Connect,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7700&PIID=77344421P0011&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=AWARD,2/21/2025,30000.0,7700,77344421P0011,P00005,,,,06/30/2025,07/01/2021,06/30/2025,06/30/2025,,0.0,94995.0,0.0,94995.0,-30000.0,94995.0,YMUDLKMEEC65,"LEADERSHIP CONNECT, INC.",,0F8R5,1407 BROADWAY STE 318,,NEW YORK,NY,100183853,USA,UNITED STATES,(646) 616-3885,,NEW YORK 98,5999,MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,511140.0,DIRECTORY AND MAILING LIST PUBLISHERS,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20527,1.0,,2025-07-26-2033
1333LB24C00000005,Department of Commerce,ANCILE GROUP INC.,4499999.0,"COST ADMINISTRATION SUPPORT, BUDGET, FINANCIAL MANAGEMENT, COST MANAGEMENT AND IT INVESTMENT SUPPORT SERVICES",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1323&PIID=1333LB24C00000005&modNumber=P25003&idvAgencyID=&idvPIID=&contractType=AWARD,2/20/2025,1104755.0,1323,1333LB24C00000005,P25003,,,,07/15/2025,06/01/2024,02/19/2025,02/19/2025,05/06/2024,-954660.41,2440583.59,-1650696.31,2440583.59,-2059415.41,2440583.59,JXKQSJ4ENGX5,ANCILE GROUP INC.,,83D28,6524 35TH RD N,,ARLINGTON,VA,222131314,USA,UNITED STATES,(703) 975-7007,,VIRGINIA 08,R799,SUPPORT- MANAGEMENT: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MD,,USA,PRINCE GEORGES,SUITLAND,,20746,2400.0,,2025-07-26-2033
86614623C00005,Housing and Urban Development,"HEALTHY HOUSING SOLUTIONS, INC.",1019271.0,COHORT 2 OLDER ADULT HOME MODIFICATION (OAHM),TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614623C00005&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,2/20/2025,0.0,8600,86614623C00005,P00003,,,,07/10/2025,09/30/2023,02/12/2025,09/29/2027,09/10/2023,-699959.23,319311.77,-699959.23,319311.77,-699959.23,319311.77,CFUWJGQUWNL8,"HEALTHY HOUSING SOLUTIONS, INC.",,3PMU2,10320 LITTLE PATUXENT PKWY STE 200,,COLUMBIA,MD,210443344,USA,UNITED STATES,(443) 539-4152,(443) 539-4150,MARYLAND 03,B545,SPECIAL STUDIES/ANALYSIS- HOUSING/COMMUNITY DEVELOPMENT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MD,,USA,HOWARD,COLUMBIA,,21044,3313.0,,2025-07-26-2033
1605C522F00016,Department of Labor,"CONCEPTS, INC",13978510.0,State Exchange on Employment & Disability (SEED) requirement,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1605&PIID=1605C522F00016&modNumber=P00012&idvAgencyID=&idvPIID=1605C522A0001&contractType=AWARD,2/19/2025,258653.0,1605,1605C522F00016,P00012,1605,1605C522A0001,P00006,07/23/2025,06/21/2022,06/21/2026,06/21/2026,06/13/2022,37000.0,12518279.44,0.0,12518279.44,0.0,12518279.44,SQ9JJKY8VXM3,CONCEPTS INC,,3M4V2,2255 GLADES RD STE 324A,,BOCA RATON,FL,334318571,USA,UNITED STATES,(301) 807-4232,,FLORIDA 23,R708,SUPPORT- MANAGEMENT: PUBLIC RELATIONS,541810.0,ADVERTISING AGENCIES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20210,1.0,,2025-07-26-2033
1605C224F00023,Department of Labor,"MP&F, LLC",46064162.75,OJC STRATEGIC COMMUNICATIONS/MARKETING SUPPORT SERVICES,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1605&PIID=1605C224F00023&modNumber=P00002&idvAgencyID=&idvPIID=47QRAA18D00DV&contractType=AWARD,2/19/2025,25525363.0,1605,1605C224F00023,P00002,4732,47QRAA18D00DV,PA0011,07/24/2025,09/01/2024,08/31/2025,08/31/2029,05/01/2024,326626.46,8493899.21,1162760.0,9409599.75,0.0,24232646.25,MJ5RCYU7VTZ5,"MCNEELY PIGOTT & FOX PUBLIC RELATIONS, LLC",,1KUS8,611 COMMERCE ST,STE 3000,NASHVILLE,TN,372033742,USA,UNITED STATES,(615) 259-4000,(615) 259-4040,TENNESSEE 05,R499,SUPPORT- PROFESSIONAL: OTHER,541820.0,PUBLIC RELATIONS AGENCIES,TN,,USA,DAVIDSON,NASHVILLE,,37203,3742.0,,2025-07-26-2033
1605C223F00012,Department of Labor,SAFAL PARTNERS LLC,4034024.0,OA INTERMEDIARY TECHNICAL ASSISTANCE SUPPORT (ITAS),TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1605&PIID=1605C223F00012&modNumber=P00010&idvAgencyID=&idvPIID=47QRAD20D8188&contractType=AWARD,2/19/2025,1965556.0,1605,1605C223F00012,P00010,4732,47QRAD20D8188,PA0001,07/14/2025,04/28/2023,02/13/2025,02/13/2025,03/10/2023,0.0,1812347.57,0.0,1812347.57,0.0,3777903.57,N4H2JRB2FRC1,SAFAL PARTNERS LLC,,5AZ61,19019 WINDSOR CREST DR,,HOUSTON,TX,770943322,USA,UNITED STATES,(832) 758-0255,(281) 346-9559,TEXAS 38,U099,EDUCATION/TRAINING- OTHER,541330.0,ENGINEERING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20210,1.0,,2025-07-26-2033
50310223F0060,Securities and Exchange Commission,"KNOWLEDGEBANK, INC.",171181.24,PROVIDE PROJECT SUPPORT SERVICES FOR THE TOTAL REWARDS GROUP PROGRAMS.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=5000&PIID=50310223F0060&modNumber=P00005&idvAgencyID=&idvPIID=50310220A0008&contractType=AWARD,2/19/2025,0.0,5000,50310223F0060,P00005,5000,50310220A0008,P00010,07/01/2025,05/03/2023,05/02/2025,05/02/2025,04/03/2020,-19449.26,151731.98,-19449.26,151731.98,-19449.26,151731.98,MWMKKLFMK8B4,"KNOWLEDGEBANK, INC.",,3HQ19,203 HARRISON ST SE,STE 210,LEESBURG,VA,201753784,USA,UNITED STATES,(703) 448-8070,(703) 448-8465,VIRGINIA 07,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20549,3.0,,2025-07-26-2033
1605C223F00032,Department of Labor,"ICF INCORPORATED, L.L.C.",1111862.32,WIOA PERFORMANCE ACCOUNTABILITY TECHNICAL ASSISTANCE,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1605&PIID=1605C223F00032&modNumber=P00008&idvAgencyID=&idvPIID=1605C220A0002&contractType=AWARD,2/18/2025,0.0,1605,1605C223F00032,P00008,1605,1605C220A0002,P00005,06/30/2025,08/31/2023,02/12/2025,02/12/2025,07/21/2023,0.0,927202.74,0.0,927202.74,0.0,927202.74,QHBLBNKKV4U3,"ICF INCORPORATED, L.L.C.",,5M571,1902 RESTON METRO PLAZA,,RESTON,VA,201905231,USA,UNITED STATES,(703) 225-0160,,VIRGINIA 11,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,FAIRFAX,,22031,6050.0,,2025-07-26-2033
1605C223F00042,Department of Labor,"ICF INCORPORATED, L.L.C.",916758.26,OA FEDERAL REGISTERED APPRENTICESHIP ENGAGEMENT AND OUTREACH SUPPORT (FRAEOS),TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=1605&PIID=1605C223F00042&modNumber=P00009&idvAgencyID=&idvPIID=1605C220A0002&contractType=AWARD,2/18/2025,716758.26,1605,1605C223F00042,P00009,1605,1605C220A0002,P00005,07/15/2025,09/20/2023,02/12/2025,02/12/2025,09/05/2023,0.0,42020.02,0.0,515738.94,-0.02,515738.94,QHBLBNKKV4U3,"ICF INCORPORATED, L.L.C.",,5M571,1902 RESTON METRO PLAZA,,RESTON,VA,201905231,USA,UNITED STATES,(703) 225-0160,,VIRGINIA 11,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,FAIRFAX,,22031,6050.0,,2025-07-26-2033
